Student_ID,Name,Domicile,Region,Gender,Age,Admission_Status
2797,Sarah Martinez,Canada,Quebec,Female,23,Conditional
2798,Chen Uzoegwu,Canada,Quebec,Male,30,Unconditional
2799,Ifeoma Brown,China,Shanghai,Female,23,Conditional
2800,David Okwuosa,Brazil,São Paulo,Male,30,Conditional
2801,Amina Davis,Nigeria,Abuja,Female,31,Unconditional
2802,Ifeoma Rodriguez,Brazil,São Paulo,Male,37,Conditional
2803,Jessica Uzoegwu,Brazil,São Paulo,Female,24,Conditional
2804,Sarah Chen,Brazil,Rio de Janeiro,Male,32,Unconditional
2805,Liu Chen,China,Shanghai,Female,27,Conditional
2806,Jessica Patel,India,Maharashtra,Male,22,Conditional
2807,Chen Brown,Nigeria,Abuja,Male,22,Unconditional
2808,Ifeoma Davis,Japan,Tokyo,Male,28,Unconditional
2809,Emily Davis,Germany,Berlin,Male,40,Unconditional
2810,Chijioke Jones,India,Tamil Nadu,Female,27,Unconditional
2811,Liu Davis,Australia,New South Wales,Male,42,Conditional
2812,John Chukwu,United States,New York,Female,39,Unconditional
2813,Sarah Santos,Australia,Victoria,Male,34,Conditional
2814,Ngozi Kumar,Japan,Tokyo,Male,38,Unconditional
2815,Chris Kim,United States,New York,Female,34,Unconditional
2816,Maria Adams,India,Maharashtra,Male,27,Unconditional
2817,Chris Adams,Germany,Bavaria,Male,37,Unconditional
2818,Tunde Okwuosa,Japan,Tokyo,Female,28,Conditional
2819,Emeka Brown,Brazil,São Paulo,Female,34,Conditional
2820,Priya Nwosu,United States,California,Male,29,Unconditional
2821,Omar Adetokunbo,UK,Edinburgh,Female,41,Conditional
2822,John Nwosu,China,Shanghai,Female,29,Conditional
2823,Michael Nwosu,Nigeria,Lagos,Female,36,Unconditional
2824,Kwame Nwosu,Japan,Tokyo,Male,22,Conditional
2825,Michael Adetokunbo,United States,California,Female,31,Unconditional
2826,Ali Johnson,Germany,Berlin,Female,44,Conditional
2827,Chen Garcia,Germany,Berlin,Female,29,Conditional
2828,Priya Kumar,Brazil,Rio de Janeiro,Female,31,Conditional
2829,Paschal Adetokunbo,United States,New York,Female,38,Unconditional
2830,Chen Johnson,Australia,Victoria,Male,27,Conditional
2831,Omar Martinez,China,Shanghai,Male,27,Conditional
2832,Emily Kumar,UK,London,Female,38,Unconditional
2833,Jane Williams,Canada,Quebec,Male,35,Unconditional
2834,Priya Garcia,Canada,Ontario,Female,28,Unconditional
2835,Chijioke Smith,Canada,Quebec,Male,27,Conditional
2836,Sarah Cheng,Canada,Ontario,Female,32,Conditional
2837,Chris Okwuosa,UK,Edinburgh,Female,22,Unconditional
2838,Ali Rodriguez,India,Maharashtra,Male,35,Unconditional
2839,Kwame Adams,Nigeria,Abuja,Female,33,Unconditional
2840,Omar Okafor,Nigeria,Lagos,Female,34,Unconditional
2841,Paschal Adetokunbo,Canada,Ontario,Female,40,Conditional
2842,David Okwuosa,China,Shanghai,Female,35,Unconditional
2843,Sofia Ali,UK,London,Male,36,Conditional
2844,Ali Okwuosa,Canada,Ontario,Female,33,Conditional
2845,Emeka Miller,Australia,New South Wales,Female,35,Unconditional
2846,Carlos Williams,Nigeria,Lagos,Male,43,Conditional
2847,Fatima Davis,Australia,New South Wales,Male,24,Conditional
2848,Ali Osei,UK,London,Female,35,Unconditional
2849,Adeola Okwuosa,China,Shanghai,Male,41,Unconditional
2850,Omar Okwuosa,Nigeria,Lagos,Male,38,Conditional
2851,Amina Johnson,UK,Edinburgh,Female,26,Conditional
2852,Ifeoma Nwosu,India,Delhi,Male,24,Conditional
2853,Jane Brown,Brazil,Rio de Janeiro,Male,34,Conditional
2854,James Uzoegwu,Japan,Tokyo,Male,44,Conditional
2855,Jessica Jones,India,Delhi,Female,43,Conditional
2856,Laila Nguyen,Japan,Tokyo,Female,42,Conditional
2857,Fatima Patel,China,Beijing,Male,35,Unconditional
2858,Maria Okafor,UK,Edinburgh,Male,42,Unconditional
2859,Liu Johnson,Nigeria,Abuja,Male,28,Unconditional
2860,Jane Müller,China,Shanghai,Male,25,Unconditional
2861,Tunde Ali,Australia,Victoria,Male,30,Conditional
2862,Paschal Davis,Germany,Berlin,Male,36,Unconditional
2863,Omar Silva,Nigeria,Abuja,Female,32,Unconditional
2864,Sofia Davis,United States,New York,Female,34,Conditional
2865,David Chukwu,United States,New York,Male,39,Conditional
2866,Maria Adams,Brazil,Rio de Janeiro,Female,27,Conditional
2867,Chijioke Osei,India,Maharashtra,Female,23,Unconditional
2868,James Rodriguez,Japan,Osaka,Female,33,Conditional
2869,Emeka Martinez,UK,Yorkshire,Male,33,Unconditional
2870,Carlos Chen,Canada,Ontario,Female,34,Conditional
2871,Ifeoma Adetokunbo,Canada,Ontario,Male,43,Conditional
2872,Maria Okafor,Germany,Bavaria,Female,39,Unconditional
2873,David Osei,India,Delhi,Female,31,Unconditional
2874,Tunde Garcia,Australia,New South Wales,Male,22,Unconditional
2875,Katie Patel,Canada,Ontario,Male,42,Conditional
2876,Ngozi Chen,Germany,Berlin,Female,29,Unconditional
2877,Amina Davis,Brazil,Rio de Janeiro,Male,41,Conditional
2878,Amina Garcia,Canada,Quebec,Female,41,Unconditional
2879,Fatima Nguyen,Japan,Tokyo,Female,43,Conditional
2880,Tunde Kim,Canada,Ontario,Male,36,Unconditional
2881,Fatima Nwosu,Nigeria,Lagos,Male,34,Conditional
2882,Fatima Chen,India,Tamil Nadu,Male,31,Unconditional
2883,Ali Smith,India,Tamil Nadu,Male,23,Conditional
2884,Adeola Brown,Australia,New South Wales,Male,44,Unconditional
2885,Emily Santos,Japan,Osaka,Male,39,Conditional
2886,Amina Okwuosa,Australia,New South Wales,Male,44,Unconditional
2887,Chijioke Johnson,United States,California,Female,24,Conditional
2888,James Okwuosa,India,Delhi,Female,36,Unconditional
2889,Maria Okwuosa,Germany,Berlin,Female,37,Unconditional
2890,Liu Adetokunbo,Brazil,São Paulo,Male,33,Conditional
2891,Priya Chukwu,Germany,Bavaria,Male,23,Conditional
2892,Chris Santos,Japan,Osaka,Male,33,Unconditional
2893,Amina Okwuosa,Nigeria,Lagos,Female,41,Unconditional
2894,Ifeoma Smith,United States,California,Female,24,Conditional
2895,Chen Kumar,Brazil,Rio de Janeiro,Female,33,Unconditional
2896,Jessica Smith,UK,Edinburgh,Male,42,Conditional
2897,Fatoumata Kim,Canada,Quebec,Male,27,Unconditional
2898,Sarah Santos,Canada,Quebec,Female,24,Conditional
2899,Fatoumata Cheng,China,Shanghai,Female,36,Unconditional
2900,Liu Okafor,India,Tamil Nadu,Female,33,Conditional
2901,Ahmed Müller,Australia,New South Wales,Male,23,Unconditional
2902,Maria Müller,Japan,Osaka,Female,22,Unconditional
2903,Priya Santos,Canada,Ontario,Female,22,Unconditional
2904,Tunde Cheng,UK,Edinburgh,Female,38,Conditional
2905,Chen Osei,Canada,Ontario,Female,22,Conditional
2906,John Uzoegwu,Nigeria,Lagos,Female,36,Unconditional
2907,Fatima Davis,China,Shanghai,Male,30,Conditional
2908,Katie Johnson,Brazil,Rio de Janeiro,Male,32,Conditional
2909,Fatoumata Chukwu,Japan,Tokyo,Female,32,Unconditional
2910,Kwame Brown,Australia,New South Wales,Male,43,Conditional
2911,Sarah Osei,United States,California,Male,43,Conditional
2912,Sofia Ali,Nigeria,Lagos,Male,35,Conditional
2913,Fatima Smith,Nigeria,Lagos,Male,32,Conditional
2914,Jane Cheng,Japan,Osaka,Female,40,Conditional
2915,Chen Nwosu,Brazil,Rio de Janeiro,Female,26,Conditional
2916,John Kumar,Australia,Victoria,Female,28,Conditional
2917,Sarah Uzoegwu,Canada,Ontario,Female,36,Conditional
2918,Ifeoma Nguyen,Canada,Quebec,Female,23,Conditional
2919,Omar Okwuosa,Canada,Quebec,Male,36,Unconditional
2920,Amina Müller,Nigeria,Lagos,Female,38,Conditional
2921,Priya Cheng,Germany,Berlin,Female,25,Unconditional
2922,Ngozi Okafor,China,Shanghai,Female,36,Conditional
2923,Fatoumata Johnson,China,Shanghai,Female,44,Unconditional
2924,John Okafor,China,Shanghai,Male,36,Conditional
2925,Fatima Santos,UK,Edinburgh,Male,27,Conditional
2926,Adeola Patel,Japan,Osaka,Female,28,Conditional
2927,Jane Uzoegwu,India,Maharashtra,Female,30,Unconditional
2928,Adeola Okafor,Japan,Tokyo,Male,35,Conditional
2929,Fatoumata Garcia,Germany,Berlin,Female,39,Conditional
2930,Amina Chukwu,United States,California,Female,30,Unconditional
2931,Chijioke Kim,Australia,Victoria,Female,40,Conditional
2932,David Kumar,Nigeria,Abuja,Male,32,Unconditional
2933,John Cheng,Japan,Tokyo,Male,24,Conditional
2934,John Miller,Australia,New South Wales,Male,41,Unconditional
2935,Kwame Brown,Canada,Quebec,Male,23,Unconditional
2936,Emily Okwuosa,Brazil,São Paulo,Female,28,Conditional
2937,Adeola Adetokunbo,United States,New York,Female,24,Conditional
2938,Paschal Cheng,United States,New York,Female,44,Conditional
2939,Jane Garcia,India,Delhi,Female,36,Unconditional
2940,Tunde Cheng,Brazil,São Paulo,Male,39,Conditional
2941,Paschal Müller,Japan,Tokyo,Female,43,Unconditional
2942,Jane Uzoegwu,United States,New York,Female,32,Unconditional
2943,Sarah Rodriguez,Canada,Ontario,Male,22,Unconditional
2944,Chen Okwuosa,Germany,Bavaria,Female,32,Unconditional
2945,Jane Adams,Brazil,Rio de Janeiro,Female,40,Unconditional
2946,Ngozi Okafor,Japan,Osaka,Female,32,Unconditional
2947,Katie Johnson,Nigeria,Lagos,Female,40,Conditional
2948,Liu Silva,Brazil,Rio de Janeiro,Male,35,Conditional
2949,Paschal Santos,Brazil,Rio de Janeiro,Female,31,Conditional
2950,Chris Ali,Brazil,Rio de Janeiro,Male,29,Unconditional
2951,Jessica Nwosu,Canada,Quebec,Male,41,Unconditional
2952,Emeka Kumar,United States,New York,Female,23,Conditional
2953,Ahmed Smith,Nigeria,Abuja,Male,33,Conditional
2954,Ahmed Okafor,Australia,New South Wales,Female,42,Conditional
2955,Omar Okafor,Germany,Bavaria,Female,23,Conditional
2956,Ahmed Kim,Brazil,São Paulo,Female,42,Conditional
2957,Amina Brown,United States,New York,Male,30,Unconditional
2958,Chen Martinez,Australia,New South Wales,Male,35,Conditional
2959,Katie Garcia,Japan,Tokyo,Male,27,Conditional
2960,Chijioke Kim,United States,New York,Female,40,Conditional
2961,Michael Rodriguez,Australia,Victoria,Female,41,Conditional
2962,Michael Smith,United States,New York,Female,34,Unconditional
2963,Chinonso Müller,Japan,Tokyo,Male,44,Unconditional
2964,Jane Patel,Brazil,São Paulo,Male,30,Conditional
2965,Chinonso Smith,China,Shanghai,Female,35,Conditional
2966,Emeka Johnson,India,Tamil Nadu,Male,41,Unconditional
2967,Sofia Uzoegwu,United States,New York,Male,32,Conditional
2968,Ali Kumar,Japan,Osaka,Female,26,Unconditional
2969,Maria Chen,India,Maharashtra,Female,41,Unconditional
2970,Chris Cheng,Australia,Victoria,Female,39,Conditional
2971,Michael Chen,Australia,New South Wales,Male,26,Conditional
2972,Chen Rodriguez,China,Beijing,Male,37,Conditional
2973,Michael Chen,UK,Edinburgh,Male,23,Conditional
2974,Chris Adams,China,Shanghai,Female,34,Unconditional
2975,Chijioke Uzoegwu,Australia,New South Wales,Male,22,Conditional
2976,Chijioke Williams,China,Beijing,Female,33,Unconditional
2977,Chen Adetokunbo,India,Maharashtra,Female,33,Conditional
2978,Fatima Osei,UK,Yorkshire,Female,35,Unconditional
2979,Ahmed Okafor,Germany,Berlin,Female,30,Conditional
2980,Chijioke Williams,China,Shanghai,Female,23,Unconditional
2981,Fatoumata Chukwu,Canada,Quebec,Female,43,Unconditional
2982,Carlos Cheng,Canada,Quebec,Female,34,Unconditional
2983,Ali Patel,Brazil,Rio de Janeiro,Female,26,Unconditional
2984,Chris Okafor,UK,Yorkshire,Male,27,Conditional
2985,Ngozi Adetokunbo,Canada,Quebec,Female,42,Conditional
2986,Tunde Nwosu,United States,New York,Female,34,Conditional
2987,Ahmed Chen,United States,New York,Female,27,Unconditional
2988,Fatoumata Nwosu,China,Shanghai,Male,25,Conditional
2989,Katie Williams,China,Beijing,Male,35,Conditional
2990,Tunde Johnson,Australia,Victoria,Male,25,Conditional
2991,Tunde Adams,Germany,Bavaria,Female,32,Conditional
2992,Ngozi Okafor,United States,New York,Male,43,Unconditional
2993,Chijioke Okwuosa,China,Shanghai,Female,41,Conditional
2994,Amina Johnson,Australia,Victoria,Female,31,Conditional
2995,Michael Chen,Canada,Quebec,Male,38,Conditional
2996,Tunde Adetokunbo,Canada,Ontario,Male,32,Conditional
2997,Jane Santos,Japan,Tokyo,Female,39,Unconditional
2998,Sarah Silva,UK,Edinburgh,Female,43,Unconditional
2999,Chen Müller,China,Beijing,Female,35,Unconditional
3000,Tunde Nwosu,Germany,Bavaria,Female,42,Unconditional
